input_variable,input_physical,normalized_hvi_threshold,conditional_exceedance_probability,display_log10_exceedance_probability
primary_member_ratio,0.12291666666666667,1.0525002852777327e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.1659144011798311e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.2915496650148827e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.430722989193756e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.584893192461114e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.7556762912750014e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.9448624389373614e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.1544346900318822e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.3865897868585835e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.643761185749101e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.928644564625237e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.24422607917163e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.593813663804626e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.981071705534969e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,4.410059454176732e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,4.885273571519392e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,5.411695265464637e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,5.994842503189409e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,6.640827850634838e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,7.356422544596422e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,8.149127469020748e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,9.027251779484578e-07,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.1077568505097086e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.2271252398511892e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.359356390878524e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.5058363542798385e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.6681005372000591e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.8478497974222906e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.04696827180752e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.2675431258708044e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.5118864315095823e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.782559402207126e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.0823992397451436e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.4145488738336005e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.782489906389382e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,4.190079105786665e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,4.641588833612773e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,5.141751827683928e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,5.695810810737687e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,6.30957344480193e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,6.989473207273494e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,7.742636826811277e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,8.576958985908945e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,9.50118507318144e-06,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.0525002852777327e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.165914401179831e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.2915496650148827e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.4307229891937557e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.584893192461114e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.7556762912750016e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,1.9448624389373613e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.1544346900318867e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.3865897868585833e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.643761185749101e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,2.9286445646252374e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.24422607917163e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.5938136638046256e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,3.9810717055349695e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,4.410059454176732e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,4.885273571519392e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,5.411695265464637e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,5.994842503189409e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,6.640827850634851e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,7.356422544596421e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,8.149127469020748e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,9.027251779484578e-05,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0001,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.00011077568505097087,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0001227125239851189,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.00013593563908785269,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.00015058363542798416,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0001668100537200059,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.00018478497974222906,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.000204696827180752,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.00022675431258707996,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0002511886431509582,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0002782559402207126,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0003082399239745144,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0003414548873833601,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.00037824899063893826,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0004190079105786665,0.005859375,-2.2321487062561682
primary_member_ratio,0.12291666666666667,0.0004641588833612782,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0005141751827683928,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0005695810810737687,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.000630957344480193,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.000698947320727348,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0007742636826811277,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0008576958985908946,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0009501185073181439,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0010525002852777327,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0011659144011798312,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0012915496650148827,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0014307229891937587,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.001584893192461114,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0017556762912750014,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0019448624389373616,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.002154434690031882,0.00537109375,-2.269937267145568
primary_member_ratio,0.12291666666666667,0.0023865897868585832,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.002643761185749101,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.0029286445646252374,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.00324422607917163,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.003593813663804626,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.003981071705534969,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.004410059454176741,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.004885273571519392,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.0054116952654646375,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.005994842503189409,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.006640827850634838,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.007356422544596406,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.008149127469020748,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.009027251779484578,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.01,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.011077568505097087,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.012271252398511892,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.013593563908785269,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12291666666666667,0.015058363542798416,0.00439453125,-2.357087442864468
primary_member_ratio,0.12291666666666667,0.016681005372000592,0.00390625,-2.4082399653118496
primary_member_ratio,0.12291666666666667,0.018478497974222907,0.00390625,-2.4082399653118496
primary_member_ratio,0.12291666666666667,0.0204696827180752,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.022675431258707995,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.025118864315095822,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.02782559402207126,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.030823992397451434,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.034145488738336005,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.03782489906389382,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12291666666666667,0.04190079105786665,0.0029296875,-2.5331787019201495
primary_member_ratio,0.12291666666666667,0.04641588833612782,0.00244140625,-2.612359947967774
primary_member_ratio,0.12291666666666667,0.051417518276839276,0.00244140625,-2.612359947967774
primary_member_ratio,0.12291666666666667,0.056958108107376865,0.001953125,-2.709269960975831
primary_member_ratio,0.12291666666666667,0.0630957344480193,0.001953125,-2.709269960975831
primary_member_ratio,0.12291666666666667,0.06989473207273479,0.00146484375,-2.8342086975841307
primary_member_ratio,0.12291666666666667,0.07742636826811278,0.0009765625,-3.010299956639812
primary_member_ratio,0.12291666666666667,0.08576958985908946,0.0009765625,-3.010299956639812
primary_member_ratio,0.12291666666666667,0.0950118507318144,0.0009765625,-3.010299956639812
primary_member_ratio,0.12291666666666667,0.10525002852777327,0.0009765625,-3.010299956639812
primary_member_ratio,0.12291666666666667,0.11659144011798311,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.12915496650148828,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.14307229891937587,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.15848931924611143,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.17556762912750012,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.19448624389373614,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.21544346900318823,0.00048828125,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.23865897868585834,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.2643761185749101,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.29286445646252374,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.324422607917163,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.3593813663804626,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.3981071705534969,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.44100594541767413,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.4885273571519392,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.5411695265464638,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.5994842503189409,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.6640827850634838,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.7356422544596406,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.8149127469020749,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,0.9027251779484579,0.0,-3.311329952303793
primary_member_ratio,0.12291666666666667,1.0,0.0,-3.311329952303793
primary_member_ratio,0.12583333333333335,1e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.1077568505097087e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.2271252398511891e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.359356390878527e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.5058363542798414e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.6681005372000592e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.8478497974222906e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.04696827180752e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.2675431258707997e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.511886431509582e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.782559402207126e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.082399239745143e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.4145488738336004e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.7824899063893826e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.190079105786665e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.641588833612782e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.1417518276839275e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.6958108107376865e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,6.30957344480193e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,6.98947320727348e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,7.742636826811277e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,8.576958985908945e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,9.501185073181439e-08,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.0525002852777327e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.1659144011798311e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.2915496650148827e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.430722989193756e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.584893192461114e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.7556762912750014e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.9448624389373614e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.1544346900318822e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.3865897868585835e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.643761185749101e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.928644564625237e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.24422607917163e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.593813663804626e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.981071705534969e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.410059454176732e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.885273571519392e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.411695265464637e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.994842503189409e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,6.640827850634838e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,7.356422544596422e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,8.149127469020748e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,9.027251779484578e-07,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.1077568505097086e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.2271252398511892e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.359356390878524e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.5058363542798385e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.6681005372000591e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.8478497974222906e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.04696827180752e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.2675431258708044e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.5118864315095823e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.782559402207126e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.0823992397451436e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.4145488738336005e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.782489906389382e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.190079105786665e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.641588833612773e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.141751827683928e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.695810810737687e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,6.30957344480193e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,6.989473207273494e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,7.742636826811277e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,8.576958985908945e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,9.50118507318144e-06,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.0525002852777327e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.165914401179831e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.2915496650148827e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.4307229891937557e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.584893192461114e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.7556762912750016e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,1.9448624389373613e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.1544346900318867e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.3865897868585833e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.643761185749101e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,2.9286445646252374e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.24422607917163e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.5938136638046256e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,3.9810717055349695e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.410059454176732e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,4.885273571519392e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.411695265464637e-05,0.00537109375,-2.269937267145568
primary_member_ratio,0.12583333333333335,5.994842503189409e-05,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,6.640827850634851e-05,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,7.356422544596421e-05,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,8.149127469020748e-05,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,9.027251779484578e-05,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0001,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00011077568505097087,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0001227125239851189,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00013593563908785269,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00015058363542798416,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0001668100537200059,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00018478497974222906,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.000204696827180752,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00022675431258707996,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0002511886431509582,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0002782559402207126,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0003082399239745144,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0003414548873833601,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00037824899063893826,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0004190079105786665,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0004641588833612782,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0005141751827683928,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0005695810810737687,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.000630957344480193,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.000698947320727348,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0007742636826811277,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0008576958985908946,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0009501185073181439,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0010525002852777327,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0011659144011798312,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0012915496650148827,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0014307229891937587,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.001584893192461114,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0017556762912750014,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0019448624389373616,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.002154434690031882,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0023865897868585832,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.002643761185749101,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.0029286445646252374,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.00324422607917163,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.003593813663804626,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.003981071705534969,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.004410059454176741,0.0048828125,-2.3113299523037933
primary_member_ratio,0.12583333333333335,0.004885273571519392,0.00439453125,-2.357087442864468
primary_member_ratio,0.12583333333333335,0.0054116952654646375,0.00439453125,-2.357087442864468
primary_member_ratio,0.12583333333333335,0.005994842503189409,0.00439453125,-2.357087442864468
primary_member_ratio,0.12583333333333335,0.006640827850634838,0.00439453125,-2.357087442864468
primary_member_ratio,0.12583333333333335,0.007356422544596406,0.00439453125,-2.357087442864468
primary_member_ratio,0.12583333333333335,0.008149127469020748,0.00390625,-2.4082399653118496
primary_member_ratio,0.12583333333333335,0.009027251779484578,0.00390625,-2.4082399653118496
primary_member_ratio,0.12583333333333335,0.01,0.00390625,-2.4082399653118496
primary_member_ratio,0.12583333333333335,0.011077568505097087,0.00390625,-2.4082399653118496
primary_member_ratio,0.12583333333333335,0.012271252398511892,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12583333333333335,0.013593563908785269,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12583333333333335,0.015058363542798416,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12583333333333335,0.016681005372000592,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12583333333333335,0.018478497974222907,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12583333333333335,0.0204696827180752,0.00341796875,-2.4662319122895364
primary_member_ratio,0.12583333333333335,0.022675431258707995,0.0029296875,-2.5331787019201495
primary_member_ratio,0.12583333333333335,0.025118864315095822,0.0029296875,-2.5331787019201495
primary_member_ratio,0.12583333333333335,0.02782559402207126,0.0029296875,-2.5331787019201495
primary_member_ratio,0.12583333333333335,0.030823992397451434,0.0029296875,-2.5331787019201495
primary_member_ratio,0.12583333333333335,0.034145488738336005,0.0029296875,-2.5331787019201495
primary_member_ratio,0.12583333333333335,0.03782489906389382,0.00244140625,-2.612359947967774
primary_member_ratio,0.12583333333333335,0.04190079105786665,0.00244140625,-2.612359947967774
primary_member_ratio,0.12583333333333335,0.04641588833612782,0.00244140625,-2.612359947967774
primary_member_ratio,0.12583333333333335,0.051417518276839276,0.00244140625,-2.612359947967774
primary_member_ratio,0.12583333333333335,0.056958108107376865,0.001953125,-2.709269960975831
primary_member_ratio,0.12583333333333335,0.0630957344480193,0.001953125,-2.709269960975831
primary_member_ratio,0.12583333333333335,0.06989473207273479,0.0009765625,-3.010299956639812
primary_member_ratio,0.12583333333333335,0.07742636826811278,0.0009765625,-3.010299956639812
